id	emolabel	emolevel	tag
stee033tham01_01.TEI.2.text.body.div.div.sp.1499.s.5	Blijdschap	EmotioneleHandeling	juichend
stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Wanhoop	EmotioneleHandeling	smeek
stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Verlangen	EmotioneleHandeling	smeek
stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Angst	Emotie	angstig
stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Wanhoop	Lichaamswerking	schreit
stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Angst	Lichaamswerking	schreit
stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Liefde	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.2	Toewijding	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.3	Liefde	Emotie	min
stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.3	Verlangen	Emotie	min
stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.4	Verdriet	Emotie	smart
stee033tham01_01.TEI.2.text.body.div.div.sp.1535.s.4	Liefde	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.div.sp.1542.s.3	Liefde	Lichaamswerking	minnegloed
stee033tham01_01.TEI.2.text.body.div.div.sp.1542.s.3	Liefde	Emotie	minnegloed
stee033tham01_01.TEI.2.text.body.div.div.sp.1542.s.3	Verlangen	Lichaamswerking	minnegloed
stee033tham01_01.TEI.2.text.body.div.div.sp.1542.s.3	Verlangen	Emotie	minnegloed
stee033tham01_01.TEI.2.text.body.div.div.sp.1563.s.1	Verlangen	Emotie	begeerte
stee033tham01_01.TEI.2.text.body.div.div.sp.1595.s.3	Wrok	Emotie	spyt
stee033tham01_01.TEI.2.text.body.div.sp.1629.s.1	Liefde	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.sp.1629.s.2	Liefde	Emotie	min
stee033tham01_01.TEI.2.text.body.div.sp.1629.s.2	Geluk	Emotie	geluk
stee033tham01_01.TEI.2.text.body.div.sp.1629.s.3	Verdriet	Emotie	smart
stee033tham01_01.TEI.2.text.body.div.sp.1629.s.3	Liefde	Emotie	minnevlam
stee033tham01_01.TEI.2.text.body.div.sp.1629.s.3	Verdriet	Emotie	verdriet
stee033tham01_01.TEI.2.text.body.div.sp.1629.s.4	Haat	Emotie	haat
stee033tham01_01.TEI.2.text.body.div.sp.1629.s.4	Liefde	Emotie	mint
stee033tham01_01.TEI.2.text.body.div.sp.1629.s.4	Liefde	Lichaamsdeel	ziel
stee033tham01_01.TEI.2.text.body.div.sp.1636.s.2	Schaamte	Emotie	schaamte
stee033tham01_01.TEI.2.text.body.div.sp.1643.s.2	Angst	Emotie	vreezen
stee033tham01_01.TEI.2.text.body.div.sp.1665.s.4	Verdriet	Emotie	smarte
stee033tham01_01.TEI.2.text.body.div.sp.1665.s.4	Mededogen	Emotie	smarte
stee033tham01_01.TEI.2.text.body.div.sp.1682.s.5	Liefde	Emotie	mint
stee033tham01_01.TEI.2.text.body.div.sp.1682.s.8	Verdriet	Lichaamswerking	beween
stee033tham01_01.TEI.2.text.body.div.sp.1682.s.9	Angst	Emotie	vreezend
stee033tham01_01.TEI.2.text.body.div.sp.1682.s.9	Hoop	Emotie	hoop
stee033tham01_01.TEI.2.text.body.div.sp.1692.s.1	Angst	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.sp.1692.s.1	Verdriet	Emotie	smart
stee033tham01_01.TEI.2.text.body.div.sp.1692.s.1	Liefde	Emotie	verliefde
stee033tham01_01.TEI.2.text.body.div.sp.1692.s.1	Liefde	Emotie	minnen
stee033tham01_01.TEI.2.text.body.div.sp.1692.s.2	Verdriet	Lichaamswerking	schreijend
stee033tham01_01.TEI.2.text.body.div.div.sp.1702.s.2	Verdriet	Emotie	smart
stee033tham01_01.TEI.2.text.body.div.div.sp.1717.s.6	Liefde	Emotie	min
stee033tham01_01.TEI.2.text.body.div.div.sp.1717.s.6	Woede	Emotie	gramschap
stee033tham01_01.TEI.2.text.body.div.div.sp.1717.s.7	Liefde	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.div.sp.1730.s.1	Verdriet	Emotie	verdriet
stee033tham01_01.TEI.2.text.body.div.div.sp.1730.s.3	Mededogen	Emotie	meêdoogendheid
stee033tham01_01.TEI.2.text.body.div.div.sp.1740.s.5	Liefde	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.div.sp.1761.s.1	Verdriet	Emotie	droefenis
stee033tham01_01.TEI.2.text.body.div.div.sp.1761.s.1	Woede	Emotie	gramschap
stee033tham01_01.TEI.2.text.body.div.div.sp.1761.s.1	Woede	Emotie	verwoedheid
stee033tham01_01.TEI.2.text.body.div.div.sp.1806.s.2	Woede	Lichaamswerking	woeden
stee033tham01_01.TEI.2.text.body.div.div.sp.1815.s.2	Wraakzucht	Emotie	wraak
stee033tham01_01.TEI.2.text.body.div.div.sp.1839.s.4	Woede	Emotie	woede
stee033tham01_01.TEI.2.text.body.div.div.sp.1849.s.1	Angst	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.div.sp.1849.s.1	Liefde	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.div.sp.1849.s.3	Angst	Emotie	schrik
stee033tham01_01.TEI.2.text.body.div.div.sp.1859.s.5	Woede	Lichaamswerking	woede
stee033tham01_01.TEI.2.text.body.div.div.sp.1859.s.5	Woede	Emotie	woede
stee033tham01_01.TEI.2.text.body.div.div.sp.1884.s.3	Wraakzucht	Emotie	wreken
stee033tham01_01.TEI.2.text.body.div.div.sp.1919.s.4	Angst	Emotie	schrik
stee033tham01_01.TEI.2.text.body.div.div.sp.1955.s.4	Woede	Emotie	woedend
stee033tham01_01.TEI.2.text.body.div.div.sp.1964.s.3	Wanhoop	EmotioneleHandeling	smeekt
stee033tham01_01.TEI.2.text.body.div.div.sp.1964.s.3	Verlangen	EmotioneleHandeling	smeekt
stee033tham01_01.TEI.2.text.body.div.div.sp.2001.s.2	Woede	Emotie	boosheid
stee033tham01_01.TEI.2.text.body.div.div.sp.2001.s.2	Angst	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.div.sp.2012.s.1	Wroeging	Emotie	berouw
stee033tham01_01.TEI.2.text.body.div.div.sp.2033.s.3	Angst	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.div.sp.2033.s.3	Bezorgdheid	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.div.sp.2080.s.1	Verdriet	Emotie	smart
stee033tham01_01.TEI.2.text.body.div.div.sp.2080.s.1	Verlangen	Emotie	zucht
stee033tham01_01.TEI.2.text.body.div.div.sp.2080.s.2	Blijdschap	Lichaamsdeel	hart
stee033tham01_01.TEI.2.text.body.div.div.sp.2080.s.2	Blijdschap	Emotie	blydschap
stee033tham01_01.TEI.2.text.body.div.div.sp.2090.s.1	Liefde	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.div.sp.2094.s.1	Angst	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.div.sp.2115.s.1	Angst	Emotie	bevreesd
stee033tham01_01.TEI.2.text.body.div.div.sp.2133.s.1	Angst	Lichaamswerking	zwygend beven
stee033tham01_01.TEI.2.text.body.div.div.sp.2151.s.4	Bezorgdheid	EmotioneleHandeling	smeekt
stee033tham01_01.TEI.2.text.body.div.div.sp.2151.s.4	Verlangen	EmotioneleHandeling	smeekt
stee033tham01_01.TEI.2.text.body.div.div.sp.2160.s.2	Angst	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.sp.2190.s.3	Verdriet	Lichaamsdeel	tranen
stee033tham01_01.TEI.2.text.body.div.sp.2190.s.3	Mededogen	Emotie	?
stee033tham01_01.TEI.2.text.body.div.sp.2201.s.1	Angst	Emotie	schrik
stee033tham01_01.TEI.2.text.body.div.sp.2209.s.3	Wanhoop	Emotie	wanhoop
stee033tham01_01.TEI.2.text.body.div.sp.2221.s.1	Angst	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.sp.2221.s.1	Bezorgdheid	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.sp.2221.s.4	Verdriet	Lichaamswerking	beween
stee033tham01_01.TEI.2.text.body.div.sp.2221.s.4	Wanhoop	Lichaamswerking	beween
stee033tham01_01.TEI.2.text.body.div.sp.2221.s.4	Angst	Emotie	vreest
stee033tham01_01.TEI.2.text.body.div.sp.2221.s.4	Angst	Lichaamsdeel	hart
stee033tham01_01.TEI.2.text.body.div.sp.2227.s.1	Angst	Emotie	vreezen
stee033tham01_01.TEI.2.text.body.div.div.sp.2238.s.3	Mededogen	Emotie	medelyden
stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.2	Liefde	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.3	Liefde	Emotie	minnend
stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.3	Verlangen	Emotie	minnend
stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.3	Liefde	Lichaamsdeel	hart
stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.3	Verlangen	Lichaamsdeel	hart
stee033tham01_01.TEI.2.text.body.div.div.sp.2252.s.3	Wanhoop	Emotie	wanhoop
stee033tham01_01.TEI.2.text.body.div.div.sp.2265.s.1	Angst	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.div.sp.2280.s.2	Liefde	Emotie	minnen
stee033tham01_01.TEI.2.text.body.div.div.sp.2280.s.2	Haat	Emotie	haten
stee033tham01_01.TEI.2.text.body.div.div.sp.2280.s.2	Verdriet	Lichaamswerking	beweenen
stee033tham01_01.TEI.2.text.body.div.div.sp.2285.s.2	Liefde	Emotie	min
stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.1	Wanhoop	EmotioneleHandeling	smeeken
stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.1	Wanhoop	Lichaamswerking	geween
stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.2	Verdriet	Lichaamsdeel	tranen
stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.2	Wanhoop	Lichaamsdeel	tranen
stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.2	Wanhoop	EmotioneleHandeling	gebeden
stee033tham01_01.TEI.2.text.body.div.div.sp.2304.s.2	Verlangen	EmotioneleHandeling	gebeden
stee033tham01_01.TEI.2.text.body.div.div.sp.2334.s.2	Verdriet	Emotie	smart
stee033tham01_01.TEI.2.text.body.div.div.sp.2334.s.2	Verdriet	Lichaamsdeel	hart
stee033tham01_01.TEI.2.text.body.div.div.sp.2334.s.7	Liefde	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.div.sp.2334.s.8	Angst	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.div.sp.2366.s.1	Angst	Lichaamswerking	doorgrief myn bevend hart
stee033tham01_01.TEI.2.text.body.div.div.sp.2366.s.1	Angst	Lichaamsdeel	hart
stee033tham01_01.TEI.2.text.body.div.div.sp.2366.s.1	Verdriet	Lichaamswerking	doorgrief myn bevend hart
stee033tham01_01.TEI.2.text.body.div.div.sp.2366.s.1	Verdriet	Lichaamsdeel	hart
stee033tham01_01.TEI.2.text.body.div.div.sp.2388.s.5	Blijdschap	EmotioneleHandeling	gejuich
stee033tham01_01.TEI.2.text.body.div.div.sp.2388.s.5	Woede	Emotie	woede
stee033tham01_01.TEI.2.text.body.div.div.sp.2388.s.5	Angst	Lichaamswerking	siddering
stee033tham01_01.TEI.2.text.body.div.div.sp.2388.s.5	Wanhoop	Emotie	wanhoop
stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.1	Mededogen	Emotie	meêdoogendheid
stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Verlangen	Emotie	beny
stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Jaloezie	Emotie	beny
stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Angst	Emotie	afgeschrikt
stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Wanhoop	Emotie	wanhoop
stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Bezorgdheid	Emotie	wee
stee033tham01_01.TEI.2.text.body.div.div.sp.2411.s.9	Angst	Emotie	wee
stee033tham01_01.TEI.2.text.body.div.div.sp.2449.s.3	Liefde	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.div.sp.2472.s.1	Woede	Emotie	razerny
stee033tham01_01.TEI.2.text.body.div.div.sp.2472.s.1	Ongeluk	Emotie	ongeluk
stee033tham01_01.TEI.2.text.body.div.div.sp.2478.s.4	Wanhoop	Emotie	wanhoop
stee033tham01_01.TEI.2.text.body.div.div.sp.2478.s.5	Angst	Lichaamswerking	myn tong verstyft van schrik
stee033tham01_01.TEI.2.text.body.div.div.sp.2478.s.5	Angst	Lichaamsdeel	tong
stee033tham01_01.TEI.2.text.body.div.div.sp.2478.s.5	Angst	Emotie	schrik
stee033tham01_01.TEI.2.text.body.div.div.sp.2491.s.1	Angst	Emotie	angst
stee033tham01_01.TEI.2.text.body.div.div.sp.2519.s.1	Angst	Lichaamswerking	beef
stee033tham01_01.TEI.2.text.body.div.div.sp.2519.s.2	Angst	Lichaamswerking	beef
stee033tham01_01.TEI.2.text.body.div.div.sp.2519.s.8	Mededogen	Emotie	meêdoogendheid
stee033tham01_01.TEI.2.text.body.div.div.sp.2519.s.8	Schaamte	Emotie	schaamte
stee033tham01_01.TEI.2.text.body.div.div.sp.2581.s.4	Woede	Emotie	gramschap
stee033tham01_01.TEI.2.text.body.div.div.sp.2581.s.7	Verlangen	Emotie	begeert
stee033tham01_01.TEI.2.text.body.div.div.sp.2592.s.3	Liefde	Emotie	liefde
stee033tham01_01.TEI.2.text.body.div.div.sp.2592.s.3	Angst	Lichaamswerking	sidder
stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Angst	Lichaamswerking	myn angstig hart bezwykt in de yslykste ongelukken
stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Angst	Emotie	angstig
stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Angst	Lichaamsdeel	hart
stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Angst	Emotie	ongelukken
stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Ongeluk	Lichaamswerking	myn angstig hart bezwykt in de yslykste ongelukken
stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Ongeluk	Emotie	angstig
stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Ongeluk	Lichaamsdeel	hart
stee033tham01_01.TEI.2.text.body.div.div.sp.2596.s.1	Ongeluk	Emotie	ongelukken
stee033tham01_01.TEI.2.text.body.div.div.sp.2615.s.2	Schaamte	Lichaamswerking	bloos
stee033tham01_01.TEI.2.text.body.div.div.sp.2615.s.3	Schaamte	Emotie	beschaam
stee033tham01_01.TEI.2.text.body.div.div.sp.2615.s.6	Schaamte	Lichaamsdeel	tranen
stee033tham01_01.TEI.2.text.body.div.div.sp.2615.s.9	Liefde	Emotie	min
stee033tham01_01.TEI.2.text.body.div.div.sp.2645.s.1	Verdriet	Emotie	smart
stee033tham01_01.TEI.2.text.body.div.div.sp.2645.s.1	Wroeging	Lichaamswerking	knagend naberouw
stee033tham01_01.TEI.2.text.body.div.div.sp.2645.s.1	Wroeging	Lichaamswerking	stervend hart
stee033tham01_01.TEI.2.text.body.div.div.sp.2666.s.5	Woede	Emotie	woede
stee033tham01_01.TEI.2.text.body.div.div.sp.2666.s.5	Wroeging	Emotie	naberouw
stee033tham01_01.TEI.2.text.body.div.div.sp.2675.s.1	Wraakzucht	Emotie	wraak
stee033tham01_01.TEI.2.text.body.div.div.sp.2675.s.5	Woede	Emotie	woede
stee033tham01_01.TEI.2.text.body.div.div.sp.2734.s.1	Angst	Emotie	vrees
stee033tham01_01.TEI.2.text.body.div.div.sp.2734.s.2	Wanhoop	Emotie	wanhoop
stee033tham01_01.TEI.2.text.body.div.div.sp.2734.s.3	Angst	Emotie	schrik
stee033tham01_01.TEI.2.text.body.div.div.sp.2771.s.1	Geluk	Emotie	geluk
stee033tham01_01.TEI.2.text.body.div.div.sp.2784.s.1	Blijdschap	Lichaamswerking	blymoedig adem haal
stee033tham01_01.TEI.2.text.body.div.div.sp.2784.s.1	Blijdschap	Emotie	blymoedig
stee033tham01_01.TEI.2.text.body.div.div.sp.2784.s.1	Blijdschap	Lichaamsdeel	adem
vinc001pefr02_01.TEI.2.text.body.div.sp.278.s.6	Haat	Emotie	haat
vinc001pefr02_01.TEI.2.text.body.div.sp.286.s.1	Woede	Emotie	kwaad
vinc001pefr02_01.TEI.2.text.body.div.sp.302.s.1	Angst	Emotie	vreezen
vinc001pefr02_01.TEI.2.text.body.div.sp.302.s.4	Walging	Emotie	verachten
vinc001pefr02_01.TEI.2.text.body.div.sp.308.s.1	Wrevel	Emotie	moê
vinc001pefr02_01.TEI.2.text.body.div.div.sp.325.s.2	Wraakzucht	Emotie	wreeken
vinc001pefr02_01.TEI.2.text.body.div.div.sp.325.s.2	Wraakzucht	EmotioneleHandeling	een hart gaan steeken in het lyf
vinc001pefr02_01.TEI.2.text.body.div.div.sp.325.s.2	Wraakzucht	Lichaamsdeel	hart
vinc001pefr02_01.TEI.2.text.body.div.div.sp.325.s.4	Verdriet	Emotie	spyt
vinc001pefr02_01.TEI.2.text.body.div.div.sp.447.s.1	Hoop	Emotie	hoop
vinc001pefr02_01.TEI.2.text.body.div.div.sp.521.s.1	Liefde	EmotioneleHandeling	zoenen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.568.s.2	Blijdschap	Lichaamswerking	lachme
vinc001pefr02_01.TEI.2.text.body.div.div.sp.574.s.1	Wrevel	EmotioneleHandeling	vervloeken
vinc001pefr02_01.TEI.2.text.body.div.div.sp.622.s.1	Liefde	EmotioneleHandeling	kusschen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.622.s.1	Angst	Emotie	vrees
vinc001pefr02_01.TEI.2.text.body.div.div.sp.speaker.630.s.1	Verwondering	Emotie	verbaasd
vinc001pefr02_01.TEI.2.text.body.div.div.sp.694.s.1	Schaamte	Emotie	beschaamd
vinc001pefr02_01.TEI.2.text.body.div.div.sp.698.s.1	Woede	Emotie	raazend
vinc001pefr02_01.TEI.2.text.body.div.div.sp.731.s.1	Hoop	Emotie	wensch
vinc001pefr02_01.TEI.2.text.body.div.div.sp.731.s.1	Verlangen	Emotie	wensch
vinc001pefr02_01.TEI.2.text.body.div.div.sp.783.s.2	Wanhoop	Lichaamswerking	het hoofd is me aan ' et hollen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.783.s.2	Wanhoop	Lichaamsdeel	hoofd
vinc001pefr02_01.TEI.2.text.body.div.div.sp.791.s.1	Blijdschap	Emotie	smullen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.791.s.1	Blijdschap	Lichaamswerking	lachchen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.797.s.1	Liefde	EmotioneleHandeling	zoen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.847.s.1	Woede	Emotie	raazend
vinc001pefr02_01.TEI.2.text.body.div.div.sp.885.s.1	Verlangen	EmotioneleHandeling	vrijen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.885.s.1	Verlangen	Emotie	geilheid
vinc001pefr02_01.TEI.2.text.body.div.div.sp.885.s.1	Liefde	Emotie	geilheid
vinc001pefr02_01.TEI.2.text.body.div.div.sp.891.s.1	Walging	Emotie	walgt
vinc001pefr02_01.TEI.2.text.body.div.div.sp.891.s.1	Walging	Emotie	afgryzen
vinc001pefr02_01.TEI.2.text.body.div.div.stage.924.s.1	Verdriet	Lichaamswerking	schreijende
vinc001pefr02_01.TEI.2.text.body.div.div.sp.952.s.3	Wrevel	Emotie	niet dulden
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1010.s.4	Geluk	Emotie	gelukkig
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1010.s.7	Berusting	Emotie	troost
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1010.s.7	Verdriet	Emotie	d'ellendigst
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1010.s.8	Wrevel	EmotioneleHandeling	vervloeken
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1010.s.8	Verdriet	EmotioneleHandeling	vervloeken
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1010.s.12	Schaamte	Emotie	schaamen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1075.s.1	Liefde	EmotioneleHandeling	zoenen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1116.s.1	Woede	Lichaamswerking	brand van tooren
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1116.s.1	Woede	Emotie	tooren
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1116.s.2	Verdriet	Lichaamswerking	dat hy van spyt aan 't raazen sloeg
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1116.s.2	Verdriet	Emotie	spyt
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1116.s.2	Woede	Lichaamswerking	dat hy van spyt aan 't raazen sloeg
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1116.s.2	Woede	Emotie	spyt
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1130.s.2	Schaamte	Emotie	schaamt
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1171.s.1	Verdriet	Emotie	droefheid
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1184.s.3	Verdriet	Emotie	verdriet
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1222.s.2	Woede	EmotioneleHandeling	te barste slaan
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1237.s.2	Blijdschap	Emotie	verblyden
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1272.s.1	Woede	Emotie	boozheid
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1278.s.1	Liefde	EmotioneleHandeling	zoenen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1289.s.1	Blijdschap	Emotie	vreugde
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1298.s.2	Verlangen	Lichaamswerking	haar hert zou staâg weêr na hem jeuken .
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1298.s.2	Verlangen	Lichaamsdeel	hert
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1298.s.2	Liefde	Lichaamswerking	haar hert zou staâg weêr na hem jeuken .
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1298.s.2	Liefde	Lichaamsdeel	hert
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1319.s.1	Verlangen	Emotie	begeerdt
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1319.s.1	Liefde	Emotie	begeerdt
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1319.s.4	Verdriet	EmotioneleHandeling	biddende
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1319.s.4	Verlangen	EmotioneleHandeling	biddende
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1319.s.4	Liefde	Emotie	liefde
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1319.s.4	Trouw	Emotie	trouw
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1329.s.1	Angst	Emotie	vreezen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1359.s.2	Blijdschap	Lichaamswerking	ik kan van vreugde naauwlyks spreeken
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1359.s.2	Blijdschap	Emotie	vreugde
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1359.s.4	Schaamte	Emotie	schroomen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1615.s.1	Woede	Emotie	tooren
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1632.s.3	Verlangen	Emotie	behaagen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1677.s.1	Verdriet	Lichaamswerking	schreijen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1677.s.2	Blijdschap	Lichaamswerking	lachchen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1681.s.1	Blijdschap	Lichaamswerking	lachchen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1681.s.1	Verdriet	Lichaamswerking	ween
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1686.s.1	Blijdschap	Lichaamswerking	lach
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1686.s.1	Woede	EmotioneleHandeling	sla
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1690.s.1	Blijdschap	Lichaamswerking	lachchen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1702.s.3	Verdriet	Lichaamswerking	schrei
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1786.s.1	Verdriet	Lichaamswerking	ik smoor in dit verdriet
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1786.s.1	Verdriet	Emotie	verdriet
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1786.s.1	Wanhoop	Lichaamswerking	ik smoor in dit verdriet
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1786.s.1	Wanhoop	Emotie	verdriet
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1801.s.1	Wanhoop	Lichaamswerking	huilen
vinc001pefr02_01.TEI.2.text.body.div.div.sp.1801.s.5	Verdriet	Lichaamsdeel	traanen
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.1	Angst	Emotie	benaeude
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.1	Wanhoop	Lichaamswerking	geschrey
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.1	Angst	Lichaamswerking	geschrey
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.1	Angst	Emotie	bange
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.2	Hoop	Emotie	hoopen
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.5	Angst	EmotioneleHandeling	ysselijck geschreeuw
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.7	Angst	Emotie	schrick
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.11	Wraakzucht	Lichaamswerking	van eige wraeck geprickelt
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.11	Wraakzucht	Emotie	wraeck
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.13	Haat	Emotie	haet
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.17	Wrok	Emotie	bitterheit
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.17	Wrok	Emotie	wrock
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.17	Berusting	Emotie	getrooste
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.18	Hoop	Emotie	verhoopte
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.25	Jaloezie	Emotie	nijdigh
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.27	Wraakzucht	Emotie	wraecke
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.27	Wraakzucht	EmotioneleHandeling	wraecke roepen
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.27	Wrok	Lichaamswerking	wrock
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.27	Wrok	Emotie	wrock
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.27	Wraakzucht	Lichaamswerking	wraeck
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.27	Wraakzucht	Emotie	wraeck
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.31	Jaloezie	Emotie	nijdige
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.31	Jaloezie	Lichaamsdeel	oogen
vond001gysb04_01.TEI.2.text.body.div.sp.466.s.36	Hebzucht	Emotie	baetzucht
